,EmployeeID,YearsExperience,Age,PerformanceScore,Salary,Department_HR,Department_Marketing,Department_Sales,EducationLevel_Bachelor,EducationLevel_High School,EducationLevel_Master,EducationLevel_PhD,Tenure_Years,YEAR,MONTH,DATE
442,853,-0.5704253886037628,-1.3633180424664868,0.6258905187088549,-0.42852391375667637,0,0,1,0,1,0,0,0.0,,,
443,353,0.974267282523403,0.4491779023757912,-0.5843704265776758,0.8769823037378349,0,1,0,0,1,0,0,-12.714579055441478,2038.0,11.0,2038-11-30
446,274,0.09848170558969746,-0.44610107441373725,-0.1844581142221266,0.7753661401256455,0,1,0,1,0,0,0,-6.225872689938399,2032.0,6.0,2032-06-04
447,74,1.7052379215389364,-1.456293338772517,0.3733143214316661,1.1898022340010737,0,0,1,1,0,0,0,0.0,,,
448,653,-0.19114817024664604,0.08667871340733568,-0.5738464183577927,0.36702329349404433,1,0,0,1,0,0,0,-37.35523613963039,2063.0,7.0,2063-07-22
449,133,-1.011766151782953,1.5701047893013043,-1.6788672814454948,-0.08249525117276002,1,0,0,1,0,0,0,5.3552361396303905,2020.0,11.0,2020-11-04
450,412,-1.0738296966050267,0.46484789613523514,0.015498041955648465,-1.4732221036143458,0,0,1,0,0,0,1,-17.560574948665298,2043.0,10.0,2043-10-05
451,149,0.6294698112896606,1.550256130539343,-0.34231823752036966,0.28331668134660737,0,0,0,0,0,1,0,4.041067761806982,2022.0,2.0,2022-02-27
452,603,0.9880591813727527,-0.7908409371214905,1.3941431187603053,1.0723874437034344,0,0,1,0,0,1,0,-33.24845995893224,2059.0,6.0,2059-06-13
454,996,-0.20149209438365842,1.0018063489588265,1.2994270447813596,0.7101356604327023,0,1,0,1,0,0,0,0.0,,,
455,469,-0.46009019780896515,-1.3654073749677458,1.057374855724053,-0.6087979667698428,1,0,0,0,0,1,0,-22.24229979466119,2048.0,6.0,2048-06-10
456,308,-0.5221537426310389,-0.12538853547046414,0.7942746502269811,-1.0757999500332711,0,0,1,1,0,0,0,-9.018480492813142,2035.0,3.0,2035-03-21
457,532,-1.628953625291352,-1.8919191652850416,-0.10026604846306351,-2.135934160418885,0,0,1,1,0,0,0,0.0,,,
458,529,0.3570798090150042,-0.6268283357726503,-0.42651030327943273,1.1768207510153745,0,1,0,1,0,0,0,0.0,,,
459,359,0.42259132854941506,-1.66104792389591,-0.24760216354142345,-0.5235522312306369,0,0,0,1,0,0,0,-13.207392197125257,2039.0,5.0,2039-05-29
460,488,-1.02900602534464,-1.8919191652850416,-2.0577315773612783,-1.8437352361011763,0,0,0,1,0,0,0,-23.802874743326488,2050.0,1.0,2050-01-01
462,71,0.46051905038512686,-0.16508585299438677,-0.3317942293004865,0.5435634430648164,1,0,0,0,0,0,1,10.447638603696099,2015.0,10.0,2015-10-02
466,642,1.8155731123337342,1.359082206674134,1.4783351845193684,1.5025873219422918,0,0,0,0,0,1,0,-36.4517453798768,2062.0,8.0,2062-08-26
467,3,0.7570448756461453,-0.053306564177024326,2.1518717105918723,-0.10645234286273011,1,0,0,1,0,0,0,0.0,,,
469,662,-0.47733007137065236,-0.23925715678908527,0.26807423923283724,-0.4098123272368616,0,0,1,0,0,1,0,-38.09445585215606,2064.0,4.0,2064-04-17
470,211,0.6777414572623844,-1.4155513549979646,-1.4157670759484229,0.5108913781705343,0,1,0,0,0,1,0,0.0,,,
471,213,1.0742585491811882,-0.8660569071668184,-1.2368589362104139,0.110136694266682,0,0,1,0,1,0,0,-1.215605749486653,2027.0,6.0,2027-06-01
472,940,-1.6358495747160267,-0.013609246653101707,-0.5317503854782611,-0.1402108053938111,0,1,0,0,1,0,0,-60.92813141683778,2087.0,2.0,2087-02-16
473,462,0.12606550328839686,-1.3946580299853732,0.23650221457318882,-0.9562709640876392,0,0,1,0,1,0,0,-21.66735112936345,2047.0,11.0,2047-11-13
474,622,0.5743022158922618,-1.6182166076200981,-0.5212263772583785,-0.3849331753404072,0,0,1,1,0,0,0,-34.809034907597535,2061.0,1.0,2061-01-03
476,342,0.33983993545331714,-0.112852540462909,1.6572433242573772,1.2550536323376509,0,1,0,0,0,0,1,0.0,,,
477,941,-1.2358845080848855,0.20577066597910504,0.2259782063533057,-0.2507488977582728,1,0,0,0,1,0,0,-61.01026694045174,2087.0,3.0,2087-03-18
478,630,1.2190734870993598,0.7751137725722129,-1.8472514129636208,0.44004669316135503,1,0,0,1,0,0,0,-35.46611909650924,2061.0,8.0,2061-08-31
479,209,0.6225738618649856,-1.5816532888480639,-0.9948067471531081,1.087795542128467,0,0,1,1,0,0,0,-0.8870636550308009,2027.0,2.0,2027-02-01
480,369,0.1881290481104704,-0.5787736882436907,1.2257589872421792,0.40604757422207927,0,0,0,0,0,1,0,-14.028747433264886,2040.0,3.0,2040-03-24
481,326,-1.6358495747160267,-1.8919191652850416,-0.047646007363648844,-1.733881574877516,1,0,0,1,0,0,0,0.0,,,
482,120,0.8673800664409427,0.9819576901968645,0.08916609949482843,1.0740087521309631,0,0,1,0,0,1,0,6.422997946611909,2019.0,10.0,2019-10-11
483,213,1.0742585491811882,-0.8660569071668184,-1.2368589362104139,0.110136694266682,0,0,1,0,1,0,0,-1.215605749486653,2027.0,6.0,2027-06-01
484,5,-0.1532204484109346,0.6131905037246315,1.373095102320539,0.6007696568473048,0,0,0,0,0,0,1,0.0,,,
485,560,-0.3463070323018302,-0.39909109313540736,0.29964626389248616,0.8077139294619474,0,0,1,0,1,0,0,0.0,,,
486,758,0.2777763906312433,0.8795803976351684,-1.6157232321261976,-0.2620950783437321,0,0,1,1,0,0,0,-45.97946611909651,2072.0,3.0,2072-03-06
487,677,-1.060037797755677,1.155372287801371,0.3522663049919003,-1.1442431299416918,0,0,0,0,1,0,0,-39.3264887063655,2065.0,7.0,2065-07-11
488,531,0.7501489262214703,0.031311402123969136,-0.5948944347975584,1.1751631638506828,1,0,0,0,1,0,0,-27.3347022587269,2053.0,7.0,2053-07-14
489,894,1.2983769054831207,-0.230899826784049,0.6258905187088549,0.2718446144706716,1,0,0,1,0,0,0,0.0,,,
490,858,0.5743022158922618,-0.3771531018721866,0.15231014881412575,0.04859459459709566,0,0,0,0,0,0,1,-54.19301848049281,2080.0,5.0,2080-05-23
492,929,1.7086858962512739,1.0341910027283423,0.41541035431119766,1.188065914442774,0,1,0,1,0,0,0,-60.02464065708419,2086.0,3.0,2086-03-23
493,983,-0.9117748851251677,-0.7709922783595289,0.8995147324258099,-1.5109381352088114,0,1,0,1,0,0,0,-64.4599589322382,2090.0,8.0,2090-08-29
494,799,0.11572157915138451,1.0080743464626034,0.20493018991353995,1.1733130532398748,1,0,0,1,0,0,0,-49.347022587268995,2075.0,7.0,2075-07-19
495,571,0.1088256297267095,0.7134784637850689,0.05759407483517954,-0.17044658945609564,0,0,1,1,0,0,0,-30.62012320328542,2056.0,10.0,2056-10-26
496,572,1.8224690617584087,-1.42599801750426,0.5522224611696749,0.9702676449837359,0,0,0,1,0,0,0,0.0,,,
497,707,-1.2358845080848855,0.5870738474588926,-1.068474804692288,-0.7739531761131688,0,0,1,1,0,0,0,-41.790554414784395,2067.0,12.0,2067-12-28
498,456,-1.6358495747160267,-1.8919191652850416,-0.3949382786197838,-0.7322441028388491,0,0,1,0,0,1,0,-21.17453798767967,2047.0,5.0,2047-05-17
499,294,0.967371333098728,0.7594437788127697,-0.8895666649542793,2.3366248103414393,0,0,1,0,0,1,0,-7.868583162217659,2034.0,1.0,2034-01-25
500,593,0.5846461400292742,0.34053261231031756,-0.8474706320747477,1.1434785834252816,0,1,0,1,0,0,0,-32.427104722792606,2058.0,8.0,2058-08-17
502,761,-1.6358495747160267,1.5972661118176725,-2.0577315773612783,-0.809653722796848,1,0,0,1,0,0,0,-46.2258726899384,2072.0,6.0,2072-06-04
506,737,0.35363183430266654,-1.2170647673783488,-0.5843704265776758,0.022942567372318506,0,0,0,1,0,0,0,-44.25462012320329,2070.0,6.0,2070-06-15
507,35,0.9397875354000286,-0.6205603382688728,2.046631628393044,0.0439162656940834,0,1,0,1,0,0,0,13.404517453798768,2012.0,10.0,2012-10-17
509,42,0.2639844917818936,-0.5954883482537636,-0.6159424512373242,-0.717185445939271,0,0,1,0,0,1,0,12.829568788501026,2013.0,5.0,2013-05-15
510,509,0.13985740213774658,-0.024055909159396666,-0.08974204024318039,-1.1480703434703963,1,0,0,0,0,1,0,-25.527720739219713,2051.0,9.0,2051-09-23
511,296,-0.629040958713499,-0.21940849802712395,0.6153665104889723,-0.9864997098609029,0,1,0,1,0,0,0,-8.032854209445585,2034.0,3.0,2034-03-26
512,907,-1.3186359011809836,-1.7571572189538291,-0.8053745991952161,-1.454132939167221,1,0,0,1,0,0,0,-58.217659137577,2084.0,6.0,2084-06-01
513,377,0.9915071560850901,-0.8148682608859703,0.3733143214316661,1.2880329638594477,0,0,0,1,0,0,0,-14.685831622176591,2040.0,11.0,2040-11-19
514,782,-1.2945000781946217,-0.20269383801705068,-0.5317503854782611,-0.49412729064526695,1,0,0,0,0,1,0,-47.950718685831625,2074.0,2.0,2074-02-24
515,552,-0.07391703002717372,-0.32909845434322693,1.7730074146760884,-0.07677801065783714,0,0,1,1,0,0,0,0.0,,,
516,391,-0.8428153908784193,0.36455993607479775,1.4783351845193684,-0.38832000021521407,0,0,1,1,0,0,0,-15.835728952772074,2042.0,1.0,2042-01-13
517,331,0.0743458826033354,1.4833974904990515,2.004535595513512,0.6420434049182551,0,0,0,1,0,0,0,0.0,,,
519,481,-0.04288525761613695,0.638262493739741,0.6469385351486207,0.10152202924056526,0,0,0,0,0,1,0,-23.227926078028748,2049.0,6.0,2049-06-05
520,115,-0.11184475186288548,0.04071339837963549,-0.10026604846306351,-0.34598843151780245,0,0,1,1,0,0,0,6.833675564681725,2019.0,5.0,2019-05-14
522,132,0.16054525041177098,0.3248626185508744,1.836151463995386,0.04033767032083871,0,1,0,1,0,0,0,5.437371663244353,2020.0,10.0,2020-10-05
523,480,1.246657284798059,-0.5725056907399135,1.1520909297029986,0.34668272230261604,0,0,1,0,0,1,0,-23.145790554414784,2049.0,5.0,2049-05-06
524,935,0.5432704434812251,2.646111027449746,1.288903036561476,0.8460352355116049,0,0,0,1,0,0,0,-60.51745379876797,2086.0,9.0,2086-09-19
525,916,0.3777676572890286,-0.6832403133066463,0.4469823789708461,0.06633240231247654,0,0,1,0,0,0,0,-58.95687885010267,2085.0,2.0,2085-02-26
526,303,0.860484117016268,-0.29880313307497,-0.7948505909753331,-0.08884425916834532,0,1,0,0,0,1,0,-8.607802874743326,2034.0,10.0,2034-10-22
527,264,-0.970390455234904,-1.0781241560446182,-1.1210948457917025,-0.9061186382424262,0,1,0,0,0,1,0,-5.404517453798768,2031.0,8.0,2031-08-09
528,931,-0.48767399550766455,-1.4009260274891508,-0.46860633615896424,-0.3604914603042431,0,0,0,1,0,0,0,-60.18891170431211,2086.0,5.0,2086-05-22
529,817,0.3639757584396789,-1.8919191652850416,-0.07921803202329773,-0.9069793459549733,0,0,1,1,0,0,0,-50.82546201232033,2077.0,1.0,2077-01-09
530,52,-0.31182728517845604,0.2977012960345062,-0.14236208134259504,-0.12614265602792493,0,0,0,0,1,0,0,12.008213552361397,2014.0,3.0,2014-03-11
531,990,0.11572157915138451,0.33530928105717006,0.9205627488655757,-0.42788516938133714,0,0,0,1,0,0,0,-65.03490759753593,2091.0,3.0,2091-03-27
532,973,0.9570274089617157,0.5693145211981907,-0.9000906731741619,-0.01043335952871458,1,0,0,1,0,0,0,-63.63860369609856,2089.0,11.0,2089-11-02
533,591,0.16054525041177098,-1.235868759889681,0.34174229677201723,-0.08808717088894984,0,0,0,1,0,0,0,0.0,,,
534,502,2.0638272916220286,-0.6915976433116828,1.5414792338386651,1.7962449087962868,0,0,1,1,0,0,0,-24.95277207392197,2051.0,2.0,2051-02-25
536,886,-1.6358495747160267,0.17652001096147737,0.5837944858293234,1.395591108633132,0,0,0,1,0,0,0,-56.492813141683776,2082.0,9.0,2082-09-10
537,934,-1.6358495747160267,-0.22672116178153087,2.1518717105918723,-1.6420941657503405,0,1,0,1,0,0,0,-60.435318275154,2086.0,8.0,2086-08-20
539,6,-1.6358495747160267,0.2945672972826174,1.257331011901828,-0.49966293271244405,0,0,0,1,0,0,0,15.786447638603697,2010.0,5.0,2010-05-31
541,525,-0.7014484276725849,-0.5046023844489922,1.7624834064562056,-1.4325231344961324,0,0,0,1,0,0,0,-26.84188911704312,2053.0,1.0,2053-01-15
542,358,-0.21183601852067077,0.293522631031988,0.49960242007026073,0.7191396123040834,0,1,0,0,1,0,0,-13.125256673511293,2039.0,4.0,2039-04-29
543,753,-0.92211880926218,-0.7991982671265268,2.099251669492458,-0.6320401673694185,0,0,1,1,0,0,0,-45.568788501026695,2071.0,10.0,2071-10-08
544,72,1.6776541238402372,0.38231926233550034,-0.721182533436153,-1.6291705347743117,0,0,1,1,0,0,0,10.365503080082135,2015.0,11.0,2015-11-01
545,835,0.05365803432931099,-0.7553222846000857,-0.9000906731741619,-0.06579772989865139,0,0,0,0,1,0,0,-52.303901437371664,2078.0,7.0,2078-07-03
547,314,0.9294436112630166,0.46693722863649384,-0.9421867060536934,0.8135895856585982,0,0,0,1,0,0,0,-9.51129363449692,2035.0,9.0,2035-09-17
548,806,-0.23252386679469517,-1.7707378802120133,-1.3841950512887744,-1.151898092584977,0,0,0,1,0,0,0,-49.921971252566735,2076.0,2.0,2076-02-14
549,1000,0.6811894319747218,-0.8942628959338164,-1.0895228211320538,0.8211104973935203,0,0,0,1,0,0,0,-65.85626283367556,2092.0,1.0,2092-01-21
551,143,-1.573786029893953,-0.2726864768092311,-2.0577315773612783,-0.7927257512229523,1,0,0,1,0,0,0,4.5338809034907595,2021.0,8.0,2021-08-31
553,217,-0.7117923518095971,-0.8190469258884885,0.07864209127494531,-0.9985877362227656,0,1,0,0,1,0,0,-1.5441478439425051,2027.0,9.0,2027-09-29
554,850,-0.46009019780896515,0.3300859498040226,0.5732704776094407,-0.2578814988475029,0,0,1,0,0,0,1,-53.53593429158111,2079.0,9.0,2079-09-26
555,134,0.5777501906045992,0.3582919385710202,-1.836727404743738,0.9813755163375438,0,0,1,0,0,0,1,5.2731006160164275,2020.0,12.0,2020-12-04
557,51,0.42259132854941506,-0.7699476121088995,-0.47913034437884694,0.33207764325359934,0,1,0,1,0,0,0,12.09034907597536,2014.0,2.0,2014-02-09
558,555,-1.6358495747160267,-0.3520811118570771,-1.5525791828069002,1.2868113243674482,0,0,0,1,0,0,0,-29.305954825462013,2055.0,7.0,2055-07-04
560,909,0.7570448756461453,-1.3633180424664868,-2.0577315773612783,0.5860995979397483,0,0,0,1,0,0,0,-58.38193018480493,2084.0,7.0,2084-07-31
561,955,0.0019384136442495174,-0.7386076245900127,0.43645837075096344,-0.5627668741419952,0,1,0,1,0,0,0,-62.16016427104723,2088.0,5.0,2088-05-11
562,845,0.2605365170695563,0.05116006088593119,-0.5317503854782611,0.01128144555587479,0,0,0,1,0,0,0,-53.125256673511295,2079.0,4.0,2079-04-29
564,182,-0.7979917196180326,1.3381888816615433,-0.47913034437884694,-0.9282053390142876,0,0,0,1,0,0,0,1.3305954825462012,2024.0,11.0,2024-11-13
565,162,0.9018598135643171,2.2773438409775126,0.3943623378714319,2.065920779269911,0,0,0,1,0,0,0,2.973305954825462,2023.0,3.0,2023-03-24
566,626,-0.4394023495349406,1.0122530114651216,0.636414526928738,0.4071855638899377,0,0,0,0,1,0,0,0.0,,,
567,830,-1.6358495747160267,-0.09613788045283647,-2.0577315773612783,-0.8540640019769989,1,0,0,0,1,0,0,-51.893223819301845,2078.0,2.0,2078-02-03
568,727,0.1088256297267095,-0.6759276495522393,-1.142142862231468,1.2024674513849558,0,0,0,0,0,0,1,-43.43326488706366,2069.0,8.0,2069-08-19
569,911,-1.6358495747160267,1.6944200731262211,-0.9632347224934592,0.28395162403290747,0,1,0,0,0,1,0,-58.54620123203286,2084.0,9.0,2084-09-29
570,570,-0.2738995633427443,-0.6686149857978324,0.13126213237435996,-1.3111253805096585,0,1,0,0,1,0,0,-30.537987679671456,2056.0,9.0,2056-09-26
572,800,0.11916955386372186,-0.09404854795157704,0.6679865515883864,0.0009802599204763267,0,0,0,1,0,0,0,-49.42915811088296,2075.0,8.0,2075-08-18
573,942,0.9915071560850901,-0.5254957094615836,1.0468508475041702,0.36501345212445685,0,0,0,1,0,0,0,-61.09240246406571,2087.0,4.0,2087-04-17
576,487,-0.580769312740775,-1.597323282607507,-0.3317942293004865,-0.647431225477736,0,0,1,1,0,0,0,0.0,,,
577,937,-0.9669424805225665,0.14935868844510913,-1.4157670759484229,-0.366241643398643,0,0,1,1,0,0,0,-60.681724845995895,2086.0,11.0,2086-11-18
579,351,0.4087994297000654,-1.3382460524513773,0.4469823789708461,0.4412348500222141,0,0,0,1,0,0,0,-12.550308008213552,2038.0,10.0,2038-10-01
580,611,0.7639408250708201,-0.4210290843986281,0.29964626389248616,1.1365518321240646,0,0,0,0,0,0,1,-33.90554414784394,2060.0,2.0,2060-02-08
581,933,-1.6358495747160267,-0.6017563457575408,0.5732704776094407,-1.4424368450193856,0,0,1,0,1,0,0,-60.35318275154004,2086.0,7.0,2086-07-21
582,767,0.05365803432931099,2.151983890901967,0.289122255672603,-0.03965507227317411,0,0,0,1,0,0,0,-46.718685831622174,2072.0,12.0,2072-12-01
583,759,-0.8014396943303701,1.5680154568000448,-0.9421867060536934,-0.1217387150345743,0,1,0,1,0,0,0,-46.06160164271047,2072.0,4.0,2072-04-05
584,90,0.6191258871526483,-0.3207411243381907,-0.037121999143766196,0.12124025730543307,0,0,1,0,0,1,0,8.8870636550308,2017.0,4.0,2017-04-24
586,702,1.1742498158389736,0.39485525734305477,-0.40546228683966695,1.526439292128083,0,0,0,0,0,1,0,0.0,,,
587,233,0.13640942742540893,-0.2079171692701989,0.004974033735765346,0.8077060527025761,0,1,0,0,1,0,0,-2.858316221765914,2029.0,1.0,2029-01-21
588,276,-1.6358495747160267,0.03235606837459923,-0.721182533436153,0.5260532339854821,0,1,0,1,0,0,0,-6.3901437371663246,2032.0,8.0,2032-08-03
590,70,-1.6358495747160267,0.24651264975365775,2.1518717105918723,-1.4108877955924537,1,0,0,1,0,0,0,10.529774127310061,2015.0,9.0,2015-09-02
591,113,0.15020132627475863,0.7928730988329156,-0.9211386896139276,-0.31438707371108865,0,0,0,1,0,0,0,6.997946611909651,2019.0,3.0,2019-03-15
592,57,-0.7807518460563456,-0.143147861731166,0.32069428033225145,-1.135777729201008,0,0,1,0,1,0,0,11.597535934291582,2014.0,8.0,2014-08-08
594,896,0.7604928503584827,-0.5025130519477331,-1.6262472403460806,0.20182718570114952,0,1,0,1,0,0,0,-57.31416837782341,2083.0,7.0,2083-07-07
595,87,1.0363308273454765,0.9600196989336438,0.12073812415447685,1.4774606926665763,0,0,1,0,0,1,0,9.13347022587269,2017.0,1.0,2017-01-24
596,465,-0.029093358766787245,-0.7229376308305693,-1.0263787718127566,-0.27495632871903464,0,0,0,1,0,0,0,-21.913757700205338,2048.0,2.0,2048-02-11
598,212,1.2638971583597465,-0.8399402509010795,-1.6367712485659633,1.2124055181540774,1,0,0,0,1,0,0,-1.1334702258726899,2027.0,5.0,2027-05-02
599,683,-0.4531942483842903,-1.0603648297839157,-1.3841950512887744,-0.35159129302908493,0,0,0,1,0,0,0,-39.81930184804928,2066.0,1.0,2066-01-07
600,548,-0.12218867599989783,0.19950266847532822,0.4048863460913145,0.3165632115235446,0,1,0,0,0,1,0,0.0,,,
602,292,-0.42216247597325357,2.4883664236046834,0.23650221457318882,0.3389913723706049,0,0,0,1,0,0,0,-7.704312114989733,2033.0,11.0,2033-11-26
603,55,1.1535619675649489,-0.6905529770610531,-0.8053745991952161,0.7439257181980448,0,0,1,0,0,1,0,11.761806981519507,2014.0,6.0,2014-06-09
604,663,0.05365803432931099,-1.8919191652850416,0.26807423923283724,0.1831108683485934,0,0,1,0,1,0,0,-38.17659137577002,2064.0,5.0,2064-05-17
606,902,-0.3187232346031309,-0.4649050669250692,-0.9632347224934592,-0.6906286571358132,0,0,0,0,1,0,0,-57.80698151950719,2084.0,1.0,2084-01-03
607,563,0.9880591813727527,-1.8919191652850416,0.14178614059424263,0.17128811996431065,0,0,0,0,0,1,0,-29.963039014373717,2056.0,2.0,2056-02-29
608,475,1.7879893146350347,-0.9360495459589988,-0.9948067471531081,1.2341554561725883,0,0,0,0,0,1,0,-22.73511293634497,2048.0,12.0,2048-12-07
609,138,-0.24631576564404487,-1.3988366949878916,1.173138946142765,-1.6291705347743117,0,0,0,0,1,0,0,4.944558521560575,2021.0,4.0,2021-04-03
611,30,-0.21528399323300812,-1.1846801136088327,0.983706798184873,0.3948796331334496,0,0,0,0,0,1,0,13.815195071868583,2012.0,5.0,2012-05-20
613,860,0.7432529767967957,0.1556266859488867,1.6256712995977283,0.38524045732879775,0,0,1,1,0,0,0,-54.35728952772074,2080.0,7.0,2080-07-22
615,424,1.0914984227428755,-0.9924615234929947,0.2575502310129546,1.0704963605282936,0,0,0,0,1,0,0,-18.546201232032853,2044.0,9.0,2044-09-29
616,286,-1.6358495747160267,-1.5064373188027356,1.2994270447813596,-2.5903314261481225,0,1,0,1,0,0,0,0.0,,,
617,93,-0.6393848828505112,0.6445304912435185,0.23650221457318882,-1.0182340928201752,0,0,1,1,0,0,0,8.640657084188911,2017.0,7.0,2017-07-23
618,924,-0.6359369081381738,0.13368869468566597,-0.9421867060536934,-0.5279379713545623,0,0,0,0,0,1,0,-59.61396303901437,2085.0,10.0,2085-10-24
619,952,0.45362310096045183,1.2023822690797006,2.099251669492458,-0.3601461036360523,0,1,0,0,0,1,0,-61.91375770020534,2088.0,2.0,2088-02-11
620,148,-1.2772602046329344,-1.620305940121357,-0.12131406490282928,-1.0050739159744246,0,0,1,1,0,0,0,4.123203285420945,2022.0,1.0,2022-01-28
622,863,1.6879980479772498,0.7124337975344395,1.257331011901828,2.3984338429598493,0,0,1,1,0,0,0,-54.60369609856263,2080.0,10.0,2080-10-20
623,339,0.5156866457825257,-0.5213170444590651,-1.1947629033308824,0.16376607331384804,0,0,0,1,0,0,0,-11.564681724845997,2037.0,10.0,2037-10-06
624,155,0.39155955613837834,1.599355444318932,-1.0053307553729907,0.8402948053250003,0,1,0,0,1,0,0,3.5482546201232035,2022.0,8.0,2022-08-26
625,680,1.4018161468532435,-0.5672823594867656,1.0258028310644045,1.6924493908684626,0,0,0,1,0,0,0,-39.572895277207394,2065.0,10.0,2065-10-09
626,446,0.7811806986325072,-0.7960642683746384,1.057374855724053,0.2687205423596682,0,0,1,1,0,0,0,-20.35318275154004,2046.0,7.0,2046-07-21
627,159,-1.142789190851775,0.9098757189034254,1.552003242058548,-1.740994015771943,0,0,0,0,1,0,0,0.0,,,
628,762,0.2157128458091698,0.6591558187523323,0.09969010771471108,-0.15351953219761894,1,0,0,1,0,0,0,-46.30800821355236,2072.0,7.0,2072-07-04
629,661,-0.5049138690693518,1.2598389128643266,1.1836629543626476,0.4303418406938742,0,0,1,1,0,0,0,-38.012320328542096,2064.0,3.0,2064-03-18
630,160,0.7673887997831574,-0.4555030706694032,-1.4999591417074858,0.5403926031927773,0,1,0,1,0,0,0,3.137577002053388,2023.0,1.0,2023-01-23
631,943,0.7604928503584827,0.16502868220455233,0.5732704776094407,0.8704148454473041,0,1,0,0,1,0,0,-61.17453798767967,2087.0,5.0,2087-05-17
632,390,-0.5083618437816891,-0.9026202259388529,-1.057950796472405,-0.8468897946654328,0,0,1,1,0,0,0,-15.75359342915811,2041.0,12.0,2041-12-14
633,926,-1.4875866620855174,-1.0760348235433592,-0.910614681394045,-0.74796771320414,0,1,0,0,0,1,0,-59.7782340862423,2085.0,12.0,2085-12-23
634,485,-0.69455247824791,0.11906336717685213,-0.42651030327943273,-1.2146119669219004,0,0,1,0,0,1,0,-23.5564681724846,2049.0,10.0,2049-10-03
636,751,-0.8669512138647811,-1.8919191652850416,1.0363268392842873,-0.5791602725268785,0,1,0,1,0,0,0,-45.40451745379877,2071.0,8.0,2071-08-09
637,592,-0.40492260241156647,-1.8919191652850416,-0.4896543525987296,-0.29172783139366076,0,0,0,0,1,0,0,-32.34496919917864,2058.0,7.0,2058-07-18
638,684,0.5949900641662862,0.2224853259891783,-1.0895228211320538,1.772907155806063,0,0,0,0,0,1,0,-39.90143737166324,2066.0,2.0,2066-02-06
639,33,0.0743458826033354,0.3008352947863949,-2.0366835609215124,-0.595284215983158,0,1,0,0,1,0,0,13.568788501026694,2012.0,8.0,2012-08-18
640,187,0.5777501906045992,-1.141848797333021,-1.8788234376232695,-1.6291705347743117,0,0,1,1,0,0,0,0.0,,,
641,522,0.6501576595636851,0.49200921865160335,-0.7738025745355672,0.022671949062878897,1,0,0,0,0,1,0,-26.595482546201232,2052.0,10.0,2052-10-17
642,789,0.015730312493599224,0.21726199473603008,0.362790313211783,-0.43281438481740325,0,0,0,1,0,0,0,-48.525667351129364,2074.0,9.0,2074-09-22
643,415,0.43293525268642746,-0.7887516046202314,-1.3947190595086572,0.48690478315974806,0,0,1,1,0,0,0,-17.806981519507186,2044.0,1.0,2044-01-03
644,533,0.019178287205936572,0.2214406597385482,1.057374855724053,0.8509715171149775,0,0,0,0,0,1,0,-27.498973305954827,2053.0,9.0,2053-09-12
645,876,1.9431481766902192,1.3423675466640614,-1.1737148868911167,1.3866491829960217,0,0,0,0,1,0,0,-55.671457905544145,2081.0,11.0,2081-11-14
646,315,1.439743868688955,-0.1055398767085021,1.7414353900164403,1.4571441135118104,0,1,0,1,0,0,0,-9.593429158110883,2035.0,10.0,2035-10-17
647,613,0.3777676572890286,0.8064537600910993,-0.9948067471531081,-0.3469245525502497,0,0,0,1,0,0,0,-34.06981519507187,2060.0,4.0,2060-04-08
649,48,1.1811457652636483,-1.762380550206977,0.43645837075096344,1.0972322038216307,0,0,0,0,0,1,0,12.336755646817249,2013.0,11.0,2013-11-11
650,760,0.8122124710435439,1.2577495803630672,-0.5422743936981442,0.826357392916676,0,0,0,0,1,0,0,-46.143737166324435,2072.0,5.0,2072-05-05
651,147,-1.191060836824499,-1.2609407499047904,-0.4370343114993154,-0.464947292805025,0,1,0,1,0,0,0,4.205338809034908,2021.0,12.0,2021-12-29
652,838,-0.9462546322485419,-0.0021179178961759164,-0.8369466238548645,-0.9366816722645108,0,0,0,1,0,0,0,-52.550308008213555,2078.0,10.0,2078-10-01
655,130,-0.43250640011026575,0.22770865724232578,-0.06869402380341462,-0.06459306098783388,0,1,0,0,1,0,0,5.601642710472279,2020.0,8.0,2020-08-06
656,841,0.03641816076762363,-0.2507484855460103,-1.826203396523855,0.028114713222081835,0,0,1,0,1,0,0,-52.79671457905544,2078.0,12.0,2078-12-30
657,553,1.2949289307707832,-1.0332035072675474,0.4469823789708461,1.3471674656408612,0,0,0,0,1,0,0,-29.141683778234086,2055.0,5.0,2055-05-05
658,772,-0.4945699449323394,1.6547227556022985,-0.8158986074150988,-0.9390492940207344,0,0,0,0,0,1,0,0.0,,,
659,434,0.8294523446052312,-0.7250269633318283,0.867942707766161,-0.11486610222057358,1,0,0,0,0,0,0,-19.367556468172484,2045.0,7.0,2045-07-26
660,784,0.7191171538104336,0.6779598112636643,0.19440618169365728,-0.26832982306360154,0,0,1,0,0,1,0,-48.114989733059545,2074.0,4.0,2074-04-25
661,26,0.2019209469598201,0.33948794605968824,0.8153226666667468,0.5586369121199029,0,0,0,1,0,0,0,14.143737166324435,2012.0,1.0,2012-01-21
662,234,-0.5842172874531125,2.579252387409454,0.23650221457318882,0.22718687163600565,0,1,0,0,0,0,1,-2.940451745379877,2029.0,2.0,2029-02-20
663,927,-0.4911219702200021,-1.8919191652850416,-0.3949382786197838,-1.416617089797112,0,0,0,0,0,0,1,0.0,,,
